t_ms,aX,aY,aZ,gX_yaw,gY,gZ_roll,sog_kn,cog_deg,roll_raw,amag
# BOOT millis=1200
70092,16.780,-0.460,-3.330,7.19,-5.81,6.19,26.33,313.0,1.6,17.11
70132,12.900,0.530,-5.460,14.00,-8.19,5.12,26.33,313.0,-2.4,14.02
70172,18.080,5.500,-5.330,13.31,-3.44,-2.50,26.33,313.0,-16.9,19.64
70212,16.190,-5.080,-1.560,0.81,1.88,15.38,26.33,313.0,17.4,17.04
70252,9.300,-4.530,0.450,6.56,2.62,16.62,26.33,313.0,26.0,10.35
70292,7.980,-0.010,-0.500,15.06,-0.88,0.00,26.33,313.0,0.1,8.00
70332,9.610,0.760,0.520,7.75,-0.38,-4.44,26.33,313.0,-4.5,9.65
70372,23.020,4.520,7.060,6.62,7.31,-1.56,26.33,313.0,-11.1,24.50
70412,15.920,1.080,-0.630,13.94,0.81,-2.31,26.33,313.0,-3.9,15.97
70452,8.040,-1.110,-2.840,8.94,-0.56,-0.06,26.33,313.0,7.9,8.60
70492,16.600,2.100,3.350,9.81,1.12,2.38,26.33,313.0,-7.2,17.06
70532,6.220,0.800,1.530,5.50,2.19,0.50,26.33,313.0,-7.3,6.46
70572,6.050,0.310,0.750,7.94,1.19,1.06,26.33,313.0,-2.9,6.10
70612,9.120,0.220,1.850,8.62,-0.19,0.06,26.33,313.0,-1.4,9.31
70652,9.750,1.120,-0.170,6.12,2.19,0.56,26.33,313.0,-6.6,9.82
70692,4.250,-0.010,-2.450,9.31,0.44,2.00,26.33,313.0,0.1,4.91
70732,3.780,-0.580,-1.760,9.00,1.19,4.19,26.33,313.0,8.7,4.21
70772,10.230,2.030,-1.920,9.62,-1.12,-2.31,26.33,313.0,-11.2,10.60
70812,7.020,0.450,0.380,4.69,11.88,6.56,26.33,313.0,-3.7,7.04
70852,10.910,-0.730,2.530,8.69,4.62,3.50,26.33,313.0,3.8,11.22
70892,17.870,-0.110,3.620,10.25,4.06,2.62,26.33,313.0,0.4,18.23
70932,9.110,-1.730,-3.960,7.00,3.62,2.44,25.96,304.8,10.8,10.08
70972,10.370,1.110,-2.780,6.44,-1.12,-0.12,25.96,304.8,-6.1,10.79
71012,14.150,1.030,0.990,9.38,-0.69,0.00,25.96,304.8,-4.2,14.22
71052,16.130,1.070,-0.190,8.19,0.31,0.44,25.96,304.8,-3.8,16.17
71092,9.780,1.340,-0.120,8.75,-1.25,0.12,25.96,304.8,-7.8,9.87
71132,10.050,0.360,-0.870,8.50,-1.69,0.81,25.96,304.8,-2.1,10.09
71172,9.810,2.240,-5.970,10.56,-2.56,-3.38,25.96,304.8,-12.9,11.70
71212,7.880,-2.250,-2.120,11.62,-4.44,-0.69,25.96,304.8,15.9,8.46
71252,10.490,0.430,-0.630,7.25,2.06,-0.81,25.96,304.8,-2.3,10.52
71292,10.210,-0.100,-1.980,9.75,-2.06,-3.06,25.96,304.8,0.6,10.40
71332,12.450,5.190,-5.890,6.00,10.12,-0.88,25.96,304.8,-22.6,14.72
71372,0.640,-2.000,3.110,5.38,-0.94,9.75,25.96,304.8,72.3,3.75
71412,9.240,-1.560,4.130,8.50,-0.19,5.81,25.96,304.8,9.6,10.24
71452,17.720,2.550,-0.570,10.69,0.81,-1.62,25.96,304.8,-8.2,17.91
71492,-1.120,-1.770,2.700,6.50,5.81,16.19,25.96,304.8,122.3,3.42
71532,13.220,-0.040,1.080,9.44,0.25,5.38,25.96,304.8,0.2,13.26
71572,12.810,0.320,0.160,7.69,-1.81,-2.19,25.96,304.8,-1.4,12.81
71612,7.430,-1.030,1.250,8.81,1.50,-2.06,25.96,304.8,7.9,7.60
71652,1.390,-0.200,0.510,7.00,3.81,1.38,25.96,304.8,8.2,1.49
71692,7.890,-0.670,1.620,9.88,3.38,-2.00,25.96,304.8,4.9,8.08
71732,7.300,0.100,1.980,7.81,1.19,-3.31,25.96,304.8,-0.8,7.56
71772,9.320,2.470,0.140,8.25,-2.12,-5.75,25.96,304.8,-14.8,9.64
71812,9.910,1.850,2.570,10.62,-1.00,-3.88,25.96,304.8,-10.6,10.40
71852,17.620,3.190,10.750,8.25,-2.62,-3.75,25.96,304.8,-10.3,20.89
71892,10.870,3.200,-0.740,0.88,12.25,-1.88,25.96,304.8,-16.4,11.36
71932,17.500,-2.270,5.670,11.88,9.75,8.94,26.05,297.4,7.4,18.54
71972,8.010,-0.730,-4.220,4.19,3.12,2.31,26.05,297.4,5.2,9.08
72012,9.810,1.390,-0.550,8.56,0.81,1.06,26.05,297.4,-8.1,9.92
72052,7.300,-0.040,-2.990,10.62,-3.25,-0.81,26.05,297.4,0.3,7.89
72092,10.570,-0.590,1.290,7.75,2.19,-1.31,26.05,297.4,3.2,10.66
72132,11.250,-0.330,-0.940,7.81,-4.31,-6.12,26.05,297.4,1.7,11.29
72172,9.540,5.260,-5.530,8.00,4.06,-2.75,26.05,297.4,-28.9,12.22
72212,-0.560,0.700,-1.830,2.88,13.31,-3.56,26.05,297.4,-128.7,2.04
72252,5.700,2.280,1.500,1.88,15.69,-3.31,26.05,297.4,-21.8,6.32
72292,6.380,-0.140,1.460,5.00,7.44,3.88,26.05,297.4,1.3,6.55
72332,8.960,1.600,2.250,7.56,4.19,1.12,26.05,297.4,-10.1,9.38
72372,-1.200,0.360,-1.520,6.44,8.31,3.31,26.05,297.4,-163.3,1.97
72412,6.480,-2.030,3.950,2.50,4.75,6.50,26.05,297.4,17.4,7.86
72452,11.790,-1.160,5.010,5.38,4.69,2.81,26.05,297.4,5.6,12.86
72492,13.770,1.180,2.150,7.31,7.31,2.62,26.05,297.4,-4.9,13.99
72532,8.430,-1.150,3.000,6.38,3.00,5.12,26.05,297.4,7.8,9.02
72572,6.990,0.170,-2.660,10.75,0.69,0.12,26.05,297.4,-1.4,7.48
72612,7.960,2.050,-0.990,8.19,0.00,-2.62,26.05,297.4,-14.4,8.28
72652,5.530,1.060,-0.690,10.50,-1.94,-2.00,26.05,297.4,-10.9,5.67
72692,8.700,1.250,4.080,4.69,6.94,1.75,26.05,297.4,-8.2,9.69
72732,11.060,0.910,4.840,9.50,5.50,-1.50,26.05,297.4,-4.7,12.11
72772,4.070,-0.810,4.620,7.50,-1.56,-3.69,26.05,297.4,11.3,6.21
72812,8.770,0.090,3.230,5.88,0.31,1.75,26.05,297.4,-0.6,9.35
72852,10.260,1.360,-0.870,11.19,-5.38,-2.00,26.05,297.4,-7.6,10.39
72892,16.430,3.590,1.840,8.31,-2.12,-2.31,26.05,297.4,-12.3,16.92
72932,12.840,2.380,-3.390,8.31,-1.81,-2.25,26.44,289.2,-10.5,13.49
72972,11.720,-0.920,-3.190,12.50,-1.00,-2.25,26.44,289.2,4.5,12.18
73012,21.490,2.880,5.710,7.88,-4.62,-7.88,26.44,289.2,-7.6,22.42
73052,23.370,-7.800,3.500,19.56,-7.75,-3.25,26.44,289.2,18.5,24.88
73092,7.090,-0.850,-4.440,15.75,-9.06,3.62,26.44,289.2,6.8,8.41
73132,13.230,1.700,-2.850,15.19,-3.44,-0.94,26.44,289.2,-7.3,13.64
73172,13.520,0.740,-2.230,10.69,1.69,-1.38,26.44,289.2,-3.1,13.72
73212,6.220,-1.080,0.980,6.88,4.12,3.19,26.44,289.2,9.9,6.39
73252,7.600,0.220,-1.890,10.50,-0.19,-0.12,26.44,289.2,-1.7,7.83
73292,4.820,0.920,-3.520,6.88,1.62,-1.44,26.44,289.2,-10.8,6.04
73332,8.950,-0.420,1.370,4.62,6.44,1.81,26.44,289.2,2.7,9.06
73372,6.310,-0.600,1.920,8.69,4.88,2.94,26.44,289.2,5.4,6.62
73412,9.330,-0.260,-0.880,5.25,3.00,1.44,26.44,289.2,1.6,9.38
73452,7.420,-1.350,0.360,5.38,5.44,3.12,26.44,289.2,10.3,7.55
73492,13.390,-0.300,2.140,3.81,2.81,0.62,26.44,289.2,1.3,13.56
73532,12.360,0.650,1.920,8.94,2.06,-1.06,26.44,289.2,-3.0,12.53
73572,12.960,1.960,-4.270,10.38,-1.94,-3.38,26.44,289.2,-8.6,13.79
73612,6.040,3.540,-7.630,10.50,-1.56,-6.56,26.44,289.2,-30.4,10.36
73652,1.110,-1.520,-1.170,2.19,5.88,6.12,26.44,289.2,53.9,2.22
73692,6.510,-0.210,1.580,5.88,1.00,0.69,26.44,289.2,1.8,6.70
73732,9.130,-0.370,1.640,8.44,1.81,-0.69,26.44,289.2,2.3,9.28
73772,6.300,-0.590,0.980,7.81,-0.75,-3.44,26.44,289.2,5.4,6.40
73812,12.240,3.300,-1.160,9.38,-2.75,-8.75,26.44,289.2,-15.1,12.73
73852,17.280,0.950,5.940,5.50,-4.38,0.44,26.44,289.2,-3.1,18.30
73892,5.780,-0.440,3.150,7.75,-1.19,3.25,26.44,289.2,4.4,6.60
73932,5.220,-1.040,1.080,9.62,-6.69,6.75,26.05,281.0,11.3,5.43
73972,7.570,-1.540,-1.960,10.44,-1.44,7.75,26.05,281.0,11.5,7.97
74012,9.250,0.110,-2.850,12.69,-1.81,2.50,26.05,281.0,-0.7,9.68
74052,10.950,-1.450,0.130,7.56,2.25,4.62,26.05,281.0,7.5,11.05
74092,7.230,0.120,2.850,9.25,2.00,1.19,26.05,281.0,-1.0,7.77
74132,13.110,1.970,-0.540,8.88,2.31,-2.25,26.05,281.0,-8.5,13.27
74172,15.880,1.190,4.900,3.81,7.81,0.69,26.05,281.0,-4.3,16.66
74212,4.290,0.970,0.170,9.38,3.56,0.44,26.05,281.0,-12.7,4.40
74252,7.060,-0.020,-0.660,6.06,-0.06,1.06,26.05,281.0,0.2,7.09
74292,9.760,1.570,-0.750,11.44,-2.44,-3.06,26.05,281.0,-9.1,9.91
74332,2.910,0.000,0.100,5.69,5.62,0.25,26.05,281.0,-0.0,2.91
74372,9.240,1.590,3.770,3.62,8.00,-3.81,26.05,281.0,-9.8,10.11
74412,11.550,2.050,2.660,5.62,7.12,-1.50,26.05,281.0,-10.1,12.03
74452,6.880,0.360,2.390,5.62,5.00,3.19,26.05,281.0,-3.0,7.29
74492,10.700,0.690,0.520,11.62,-2.94,0.38,26.05,281.0,-3.7,10.73
74532,7.330,0.610,1.020,4.75,-0.06,-1.44,26.05,281.0,-4.8,7.43
74572,8.360,0.460,-2.400,9.69,-0.88,-2.62,26.05,281.0,-3.1,8.71
74612,3.040,1.300,-1.370,6.31,3.81,-2.31,26.05,281.0,-23.2,3.58
74652,9.870,0.880,-1.330,9.25,3.19,-1.62,26.05,281.0,-5.1,10.00
74692,11.340,1.860,0.860,6.56,3.62,-2.88,26.05,281.0,-9.3,11.52
74732,9.550,-0.530,1.670,5.00,2.62,0.25,26.05,281.0,3.2,9.71
74772,10.630,1.880,-3.760,10.50,-0.44,-3.25,26.05,281.0,-10.0,11.43
74812,7.870,0.890,1.320,6.81,4.50,1.62,26.05,281.0,-6.5,8.03
74852,4.480,0.510,0.340,7.12,2.00,-2.50,26.05,281.0,-6.5,4.52
74892,6.010,0.570,1.860,5.81,-1.31,-5.38,26.05,281.0,-5.4,6.32
74932,10.580,3.840,-0.610,6.56,2.25,-4.25,26.33,272.7,-19.9,11.27
74972,10.410,-0.840,1.410,9.44,3.62,6.00,26.33,272.7,4.6,10.54
75012,9.060,0.430,-3.930,10.38,-0.81,6.62,26.33,272.7,-2.7,9.89
75052,8.310,0.070,-1.230,11.50,3.12,4.19,26.33,272.7,-0.5,8.40
75092,10.140,0.280,0.870,6.06,2.75,0.94,26.33,272.7,-1.6,10.18
75132,4.420,0.310,0.160,7.19,4.88,-0.06,26.33,272.7,-4.0,4.43
75172,12.780,-0.360,4.930,3.19,6.06,3.31,26.33,272.7,1.6,13.70
75212,12.820,1.070,-1.750,8.62,-0.94,-2.44,26.33,272.7,-4.8,12.98
75252,0.560,-0.110,1.370,5.44,9.25,3.81,26.33,272.7,11.1,1.48
75292,5.520,1.550,-3.960,9.56,2.12,-3.25,26.33,272.7,-15.7,6.97
75332,8.080,0.880,-0.400,3.88,6.19,1.00,26.33,272.7,-6.2,8.14
75372,8.440,0.230,2.200,6.56,6.56,-1.75,26.33,272.7,-1.6,8.73
75412,9.770,0.230,1.240,7.38,2.50,-2.25,26.33,272.7,-1.3,9.85
75452,7.430,-0.070,3.280,4.81,3.88,-1.56,26.33,272.7,0.5,8.12
75492,8.750,0.320,1.040,10.25,-3.38,-2.12,26.33,272.7,-2.1,8.82
75532,6.200,-0.360,2.550,7.31,3.00,0.31,26.33,272.7,3.3,6.71
75572,7.990,1.100,0.650,6.25,6.19,2.38,26.33,272.7,-7.8,8.09
75612,13.560,0.960,2.610,8.62,3.44,2.56,26.33,272.7,-4.0,13.84
75652,9.660,-0.270,1.620,8.25,2.31,2.69,26.33,272.7,1.6,9.80
75692,4.800,1.150,0.220,8.19,-0.12,-0.31,26.33,272.7,-13.5,4.94
75732,0.650,0.150,-4.550,6.50,-0.75,-2.25,26.33,272.7,-13.0,4.60
75772,7.410,0.390,-1.660,8.81,-3.06,-3.69,26.33,272.7,-3.0,7.60
75812,14.280,3.870,-5.460,9.12,-0.75,-4.12,26.33,272.7,-15.2,15.77
75852,12.400,-1.220,8.100,5.88,14.81,5.94,26.33,272.7,5.6,14.86
75892,5.940,0.620,2.840,3.62,5.44,-2.50,26.33,272.7,-6.0,6.61
75932,4.230,0.520,3.700,1.38,10.12,3.38,26.30,266.1,-7.0,5.64
75972,6.680,-0.540,4.410,8.06,11.31,3.25,26.30,266.1,4.6,8.02
76012,11.820,1.530,5.310,2.06,6.81,0.69,26.30,266.1,-7.4,13.05
76052,8.990,-0.420,2.230,9.12,-1.00,3.69,26.30,266.1,2.7,9.27
76092,14.070,2.590,-0.960,9.56,-2.56,0.31,26.30,266.1,-10.4,14.34
76132,11.650,2.350,-5.130,7.19,4.88,0.81,26.30,266.1,-11.4,12.94
76172,10.410,-0.150,3.870,3.12,13.94,4.31,26.30,266.1,0.8,11.11
76212,10.180,-0.300,3.270,3.50,10.69,4.38,26.30,266.1,1.7,10.70
76252,9.030,1.210,3.810,6.38,6.81,0.56,26.30,266.1,-7.6,9.88
76292,9.580,-0.140,-0.050,7.00,1.81,0.62,26.30,266.1,0.8,9.58
76332,13.360,0.000,1.790,6.81,3.56,-0.94,26.30,266.1,-0.0,13.48
76372,20.100,1.890,7.190,6.44,6.44,0.38,26.30,266.1,-5.4,21.43
76412,5.520,-0.710,3.420,6.81,3.38,2.19,26.30,266.1,7.3,6.53
76452,9.870,-0.450,-1.300,7.81,-1.62,0.56,26.30,266.1,2.6,9.97
76492,14.210,0.680,-2.920,9.50,-4.06,-2.94,26.30,266.1,-2.7,14.52
76532,8.680,1.710,-6.080,8.75,-2.12,-5.31,26.30,266.1,-11.1,10.73
76572,17.960,-1.100,-7.970,14.31,-0.50,2.06,26.30,266.1,3.5,19.68
76612,11.010,-1.290,-3.020,7.75,5.44,-1.50,26.30,266.1,6.7,11.49
76652,12.400,0.060,0.660,9.06,-0.75,0.25,26.30,266.1,-0.3,12.42
76692,10.160,0.600,1.380,9.62,3.19,-1.81,26.30,266.1,-3.4,10.27
76732,5.580,-0.160,0.890,3.00,2.69,-1.25,26.30,266.1,1.6,5.65
76772,8.980,-0.480,1.040,5.62,0.19,1.94,26.30,266.1,3.1,9.05
76812,12.980,1.840,-2.310,9.19,-3.38,-4.00,26.30,266.1,-8.1,13.31
76852,-1.550,-1.160,-0.620,7.75,5.62,4.69,26.30,266.1,143.2,2.03
76892,7.300,2.030,3.130,6.56,8.12,-1.62,26.30,266.1,-15.5,8.20
76932,0.300,-1.740,2.570,5.44,8.19,6.31,26.30,258.2,80.2,3.12
76972,10.720,0.270,1.900,4.50,0.12,0.25,26.30,258.2,-1.4,10.89
77012,8.260,-0.280,1.350,7.88,0.81,0.06,26.30,258.2,1.9,8.37
77052,-1.080,-0.380,-3.790,8.50,9.81,1.12,26.30,258.2,160.6,3.96
77092,8.170,-2.080,1.180,-0.88,6.25,9.00,26.30,258.2,14.3,8.51
77132,12.090,1.550,4.220,5.38,4.50,-3.56,26.30,258.2,-7.3,12.90
77172,6.220,1.200,-2.070,10.38,3.44,-3.50,26.30,258.2,-10.9,6.66
77212,0.970,-0.100,0.540,4.94,7.00,-1.69,26.30,258.2,5.9,1.11
77252,7.520,1.700,2.020,7.62,4.94,-3.19,26.30,258.2,-12.7,7.97
77292,8.480,-0.150,0.050,4.00,2.19,-0.50,26.30,258.2,1.0,8.48
77332,9.270,1.470,-1.920,8.62,1.94,-0.81,26.30,258.2,-9.0,9.58
77372,3.960,1.590,1.150,9.12,-0.69,-0.94,26.30,258.2,-21.9,4.42
77412,4.610,0.760,1.390,4.75,8.69,1.00,26.30,258.2,-9.4,4.87
77452,15.820,-3.090,1.490,6.62,-0.69,3.44,26.30,258.2,11.1,16.19
77492,16.810,-0.940,5.280,5.38,5.94,3.81,26.30,258.2,3.2,17.64
77532,13.240,-2.130,6.270,6.75,8.62,7.94,26.30,258.2,9.1,14.80
77572,11.850,-0.230,4.330,9.19,-2.56,3.38,26.30,258.2,1.1,12.62
77612,1.080,-0.820,-1.140,6.56,9.56,4.06,26.30,258.2,37.2,1.77
77652,10.930,-0.400,3.270,7.81,8.62,3.81,26.30,258.2,2.1,11.42
77692,5.080,-0.820,1.340,7.69,5.19,4.56,26.30,258.2,9.2,5.32
77732,6.870,-1.360,-0.990,6.88,2.00,3.88,26.30,258.2,11.2,7.07
77772,8.260,-1.300,-2.170,8.88,-1.25,0.56,26.30,258.2,8.9,8.64
77812,-2.280,-0.020,-2.510,9.69,1.12,-2.06,26.30,258.2,179.5,3.39
77852,1.830,0.760,2.850,-0.12,13.44,2.06,26.30,258.2,-22.6,3.47
77892,2.390,0.040,-1.480,3.44,5.38,0.00,26.30,258.2,-1.0,2.81
77932,13.010,-0.440,2.200,4.31,4.06,0.25,26.51,249.9,1.9,13.20
77972,10.130,-1.370,-0.460,10.44,0.75,4.06,26.51,249.9,7.7,10.23
78012,7.550,-1.030,1.590,10.12,3.88,1.25,26.51,249.9,7.8,7.78
78052,10.450,-0.790,-2.110,3.62,4.38,1.12,26.51,249.9,4.3,10.69
78092,13.020,0.740,0.600,9.81,-1.06,-0.06,26.51,249.9,-3.3,13.05
78132,11.540,-1.350,5.490,8.56,5.62,4.81,26.51,249.9,6.7,12.85
78172,6.880,-0.800,0.970,6.81,2.81,1.44,26.51,249.9,6.6,6.99
78212,7.350,-0.090,-0.270,9.50,-2.19,0.06,26.51,249.9,0.7,7.36
78252,9.970,0.470,-1.310,6.50,3.12,-1.31,26.51,249.9,-2.7,10.07
78292,15.300,0.650,0.320,7.50,6.81,2.06,26.51,249.9,-2.4,15.32
78332,8.350,1.450,0.790,8.50,-1.38,-3.50,26.51,249.9,-9.9,8.51
78372,-3.650,-0.590,-1.040,5.75,13.88,3.19,26.51,249.9,170.8,3.84
78412,-2.410,-1.250,2.070,0.62,12.75,8.56,26.51,249.9,152.6,3.41
78452,11.910,-0.100,5.920,3.75,4.75,4.50,26.51,249.9,0.5,13.30
78492,2.590,-1.300,1.090,4.88,2.94,3.69,26.51,249.9,26.7,3.10
78532,4.170,-0.500,3.290,10.81,-2.38,5.88,26.51,249.9,6.8,5.34
78572,13.410,0.120,4.620,12.88,-5.69,1.94,26.51,249.9,-0.5,14.18
78612,4.640,-1.250,1.280,8.75,6.81,2.69,26.51,249.9,15.1,4.97
78652,7.620,-0.110,3.850,4.00,6.00,3.38,26.51,249.9,0.8,8.54
78692,12.150,-0.520,-1.280,5.81,0.88,2.12,26.51,249.9,2.5,12.23
78732,12.350,3.310,-6.520,4.94,-4.31,-0.38,26.51,249.9,-15.0,14.35
78772,3.610,-0.560,-9.780,7.88,-7.50,2.00,26.51,249.9,8.8,10.44
78812,8.350,1.230,-3.780,19.31,-7.62,-2.88,26.51,249.9,-8.4,9.25
78852,4.400,1.060,-3.390,9.81,-2.75,-4.00,26.51,249.9,-13.5,5.65
78892,5.580,0.090,-0.170,10.25,-2.44,0.81,26.51,249.9,-0.9,5.58
78932,11.120,2.300,-0.440,6.88,1.12,0.25,27.15,241.3,-11.7,11.36
78972,13.740,2.300,-2.910,10.69,-4.69,0.31,27.15,241.3,-9.5,14.23
79012,10.540,2.750,-2.180,10.25,-0.06,3.12,27.15,241.3,-14.6,11.11
79052,9.100,1.550,-2.810,11.94,-2.38,0.75,27.15,241.3,-9.7,9.65
79092,11.050,1.490,-0.550,7.62,0.69,-3.12,27.15,241.3,-7.7,11.16
79132,11.150,0.200,-0.910,10.38,0.00,-3.06,27.15,241.3,-1.0,11.19
79172,5.700,0.860,1.650,7.62,3.31,-2.50,27.15,241.3,-8.6,6.00
79212,10.690,0.630,1.820,7.38,1.31,-1.00,27.15,241.3,-3.4,10.86
79252,10.570,1.480,-2.310,10.88,1.50,-1.00,27.15,241.3,-8.0,10.92
79292,10.270,0.890,0.990,7.06,0.44,-2.94,27.15,241.3,-5.0,10.36
79332,13.890,0.630,-0.670,9.69,1.62,0.00,27.15,241.3,-2.6,13.92
79372,10.300,1.080,4.990,5.06,2.94,-0.06,27.15,241.3,-6.0,11.50
79412,12.810,-0.220,0.640,10.69,-2.50,-1.62,27.15,241.3,1.0,12.83
79452,7.310,1.100,-1.560,11.94,-4.75,-2.69,27.15,241.3,-8.6,7.56
79492,1.550,-0.090,-5.130,11.69,-1.31,-1.69,27.15,241.3,3.3,5.36
79532,9.580,-0.810,-4.590,11.50,3.25,0.69,27.15,241.3,4.8,10.65
79572,11.140,0.700,4.220,5.50,6.12,0.06,27.15,241.3,-3.6,11.93
79612,9.560,0.000,-0.530,3.44,2.12,1.81,27.15,241.3,-0.0,9.57
79652,-1.420,0.350,-1.620,7.56,2.38,-0.81,27.15,241.3,-166.2,2.18
79692,4.360,0.420,-2.070,6.38,4.75,-0.06,27.15,241.3,-5.5,4.84
79732,12.670,1.980,0.710,9.75,3.50,-1.75,27.15,241.3,-8.9,12.84
79772,13.730,4.220,-5.130,5.88,3.56,-1.38,27.15,241.3,-17.1,15.25
79812,10.280,-0.370,-0.360,8.19,4.94,2.50,27.15,241.3,2.1,10.29
79852,11.840,0.060,-0.850,4.25,1.56,3.69,27.15,241.3,-0.3,11.87
79892,10.610,1.390,-1.750,6.50,0.56,2.31,27.15,241.3,-7.5,10.84
79932,9.550,0.830,0.670,9.81,-1.75,5.44,26.63,233.8,-5.0,9.61
79972,7.630,-0.190,-1.980,3.56,3.06,6.88,26.63,233.8,1.4,7.89
80012,9.490,-0.040,-1.700,8.31,-1.19,0.81,26.63,233.8,0.2,9.64
80052,9.280,1.060,1.850,3.19,1.06,5.19,26.63,233.8,-6.5,9.52
80092,2.650,-0.030,-2.030,6.75,3.44,5.44,26.63,233.8,0.6,3.34
80132,-1.140,-0.220,-1.480,7.00,5.44,11.44,26.63,233.8,169.1,1.88
80172,10.140,-1.290,2.310,7.12,0.38,9.06,26.63,233.8,7.3,10.48
80212,3.630,0.590,-3.110,7.75,-1.00,5.94,26.63,233.8,-9.2,4.82
